,0,1,document,model,brand,DougScore
453,-0.09909851,0.07140304,"Page: Fiat Multipla
Summary: The Fiat Multipla (Type 186) is a six-seater car produced by Italian automaker Fiat from 1998 to 2010. Based on the Bravo/Brava, the Multipla was shorter and wider than its rivals. It had two rows of three seats, where its compact MPV competitors had two across front seating. The Multipla is shorter than the three-door Bravo/Brava on which it was based, yet it offered increased seating and cargo volume. Sales commenced in Italy in November 1998.
In common with a number of other modern Fiats, the Multipla reused the name of an earlier vehicle, in this case the ""Multipla"" variant of the Fiat 600 produced during the 1950s and 1960s.
The Multipla was assembled and marketed in China from 2008 to 2013 under license by Zotye Auto as the Zotye M300 Langyue, using knock-down kits from Italy. Zotye also sold a total of 220 all-electric versions of the M300.",Fiat Multipla,Fiat,48.0
454,-0.048326034,0.22464164,"Page: Forza
Summary: Forza ( FORT-sə, Italian: [ˈfɔrtsa]; Italian for ""force"" and ""strength"") is a series of simulation racing games for Xbox consoles and Microsoft Windows published by Xbox Game Studios. The series seeks to emulate the performance and handling characteristics of many real-life production, modified, and racing cars.
The franchise is primarily divided into two ongoing titles; the original Forza Motorsport series developed by American developer Turn 10 Studios, which focuses on primarily professional-style track racing events and series around a variety of both real and fictional tracks, and the Forza Horizon series developed by British developer Playground Games, which revolves around a fictional racing and music festival called the ""Horizon Festival"" and features open world environments set in fictional representations of real-world areas in which players may freely roam and participate in racing events.
The franchise has sold 16 million copies as of December 2016 and has garnered critical acclaim.",LaForza LaForza,LaForza,48.0
455,-0.090383574,-0.058581375,"Page: Porsche 968
Summary: The Porsche 968 is a sports car manufactured by German automobile manufacturer Porsche AG from 1991 until 1995. It was the final evolution of a series of water-cooled front-engine rear wheel drive models begun almost 20 years earlier with the 924, taking over the entry-level position in the company lineup from the 944 from which it was derived. The 968 was Porsche's last new front-engined vehicle before the introduction of the Cayenne SUV in 2003.",Porsche 968 Clubsport,Porsche,48.0
456,0.12921582,-0.014572906,"Page: Fisker Karma
Summary: The Fisker Karma is a luxury plug-in range-extended electric sports sedan produced by Fisker Automotive in 2012. The cars were manufactured at Valmet Automotive in Finland.The United States Environmental Protection Agency (EPA) rated the Karma's combined city/highway fuel economy at 52 mpg‑US (4.5 L/100 km; 62 mpg‑imp) equivalent (MPG-e) in all-electric mode, and at 20 mpg‑US (12 L/100 km; 24 mpg‑imp) in gasoline-only mode. EPA's official all-electric range is 32 mi (51 km). Due to the very small cabin interior volume, the EPA rated the Fisker Karma as a subcompact car.The first deliveries took place in the U.S. in late July 2011, and deliveries to retail customers began in November 2011. Pricing in the U.S. started at US$102,000 for the base model (EcoStandard), US$110,000 for the intermediate EcoSport model and US$116,000 for the top model (the ""Animal Free"" EcoChic). Around 1,800 units were delivered in North America and Europe through December 2012. The U.S. was the leading market, with about 1,600 units sold.Production was suspended in November 2012 when the sole battery supplier to Fisker Automotive, A123 Systems, filed for bankruptcy following two battery recalls. Fisker Automotive was unable to carry on production of the Fisker Karma in the absence of its sole battery supplier, with about 2,450 Karmas built since 2011.After furloughing its US workers in late March 2013, Fisker Automotive filed for bankruptcy in November 2013, after the United States Department of Energy auctioned its debt and sold it to Hybrid Technology LLC for US$25 million.Following the sale of some of the assets of the company, the designs, rights to a plug-hybrid powertrain and a manufacturing facility in Delaware to the Chinese company Wanxiang, the new owners re-commenced production in September 2016 under the brand name Karma Automotive.After several announcements by the Wanxiang Group to reintroduce an upgraded version of the Fisker Karma, the car was renamed the Karma Revero and Karma Automotive started taking orders in September 2016.",Fisker Karma,Fisker,48.0
457,0.34074003,-0.18230084,"Page: Jeep
Summary: Jeep is an American automobile marque, now owned by multi-national corporation Stellantis. Jeep has been part of Chrysler since 1987, when Chrysler acquired the Jeep brand, along with other assets, from its previous owner American Motors Corporation (AMC).
Jeep's current product range consists solely of sport utility vehicles—both crossovers and fully off-road worthy SUVs and models, including one pickup truck. Previously, Jeep's range included other pick-ups, as well as small vans, and a few roadsters. Some of Jeep's vehicles—such as the Grand Cherokee—reach into the luxury SUV segment, a market segment the 1963 Wagoneer is considered to have started. Jeep sold 1.4 million SUVs globally in 2016, up from 500,000 in 2008, two-thirds of which in North America, and was Fiat-Chrysler's best selling brand in the U.S. during the first half of 2017. In the U.S. alone, over 2400 dealerships hold franchise rights to sell Jeep-branded vehicles, and if Jeep were spun off into a separate company, it is estimated to be worth between $22 and $33.5 billion—slightly more than all of FCA (US). Christian Meunier is the current President of the Jeep brand worldwide.Prior to 1940 the term ""jeep"" had been used as U.S. Army slang for new recruits or vehicles, but the World War II ""jeep"" that went into production in 1941 specifically tied the name to this light military 4×4, arguably making them the oldest four-wheel drive mass-production vehicles now known as SUVs. The Jeep became the primary light 4-wheel-drive vehicle of the United States Armed Forces and the Allies during World War II, as well as the postwar period. The term became common worldwide in the wake of the war. Doug Stewart noted: ""The spartan, cramped, and unstintingly functional jeep became the ubiquitous World War II four-wheeled personification of Yankee ingenuity and cocky, can-do determination."" It is the precursor of subsequent generations of military light utility vehicles such as the Humvee, and inspired the creation of civilian analogs such as the original Series I Land Rover. Many Jeep variants serving similar military and civilian roles have since been designed in other nations.
The Jeep marque has been headquartered in Toledo, Ohio, ever since Willys–Overland launched production of the first CJ or Civilian Jeep branded models there in 1945. Its replacement, the conceptually consistent Jeep Wrangler series, has remained in production since 1986. With its solid axles and open top, the Wrangler has been called the Jeep model that is as central to the brand's identity as the 911 is to Porsche.At least two Jeep models (the CJ-5 and the SJ Wagoneer) enjoyed extraordinary three-decade production runs of a single body generation.
In lowercase, the term ""jeep"" continues to be used as a generic term for vehicles inspired by the Jeep that are suitable for use on rough terrain.
In Iceland, the word Jeppi (derived from Jeep) has been used since World War II and is still used for any type of SUV.",Jeep Wrangler 6x6,Jeep,48.0
458,-0.117288604,0.040931158,"Page: Bentley Turbo R
Summary: The Bentley Turbo R is a high-performance automobile which was produced by Bentley Motors Limited from 1985 to 1999. The ""R"" stood for ""roadholding"", to set it apart from its predecessor. It initially inherited the turbocharged engine from the Mulsanne Turbo and also sported a retuned suspension and wider tyres on aluminium alloy wheels, a first for a Bentley. From the 1987 model year (20,000 series chassis numbers), however, the Turbo R's V8 engine was retuned with fuel injection for added torque. Motor Trend called the Turbo R ""the first Bentley in decades deserving of the famous name"" in their review of the car on its introduction to the United States in 1989.",Bentley Turbo R,Bentley,48.0
459,0.044001613,0.027855784,"Page: Subaru XT
Summary: The Subaru XT is a two-door, front- or all-wheel drive, four passenger 2+2 coupé manufactured and marketed by Subaru for model years 1985-1991, with a facelift in 1987. At introduction, the XT was the most aerodynamic car marketed in the US market, heavily influenced by noted designer Alex Tremulis.Marketed as the Alcyone in Japan; as the Vortex in Australia and New Zealand;  and as the XT (with the EA-82 four-cylinder engine) or XT6 (with the ER-27 six-cylinder engine) in North America and Europe, all XT's were assembled at Subaru's Yajima Plant in Ota, Japan.  Over its single generation, production reached just over 98,000.The XT was conceived in the United States for the US market, and debuted globally in the US. After sales began in February 1985 in the US, the XT Turbo 4WD's debuted in Europe at the March 1985 Geneva Motor Show, followed by its Japanese debut in June 1985.The XT was noted for its pronounced wedge shape, low coefficient of drag; aviation influences from the aircraft division of parent company Fuji Heavy Industry; and its host of features, either innovative or uncommon in the XT's class — including adjustable pneumatic suspension, digital dash, central locking system, op-art upholstery, fold down rear seat, pod- and center console-mounted HVAC controls, advanced trip computer, and instrument cluster that tilted with adjustment of the steering column. With available front-wheel drive or four-wheel drive, depending on the model year, the XT offered three trim levels, DL, GL (non-turbo, front-drive only), and GL-10 Turbo.The Alcyone nameplate derives from Alcyone, the brightest star in the Pleiades star cluster, stylized in the Subaru logo.  The model was superseded by the Subaru Alcyone SVX in 1992.",Subaru Outback XT,Subaru,48.0
460,0.10540064,-0.19391167,"Page: Buick Regal
Summary: The Buick Regal is a line of mid-size cars marketed by Buick since 1973.  For nearly its entire production, the Regal has served as the premium mid-size/intermediate offering of the Buick product range. Introduced as a submodel of the Buick Century, the model line is currently in its sixth generation.  From the 1970s to the 1990s, the Regal served as the Buick counterpart of the Pontiac Grand Prix and Oldsmobile Cutlass Supreme.
Originally introduced as a personal luxury coupe, the Regal was later expanded to a full model line.  To showcase its success in NASCAR racing, from 1982 to 1987, Buick introduced the Buick Regal Grand National, Regal T-Type, and the limited-production Buick GNX.  During the 1990s, while the four-door sedan superseded the two-door coupe entirely, forced-induction engines made their return, with superchargers replacing turbochargers.
For 1999, the Buick Regal inaugurated the sale of GM vehicles in the Chinese market, with the 1997 design lasting through 2008.  Following the 2004 model year, Buick retired the nameplate in North America, with the Regal replaced by the Buick LaCrosse.
For 2008, Opel introduced the Opel Insignia as its largest sedan, with Buick rebranding the model line as the Regal for the Chinese market.  For 2011, GM reintroduced the Regal to North America, rebranding the Insignia sedan for North America.  For 2018, Buick introduced the second-generation Opel Insignia, sourcing all production from Germany; alongside a first-ever liftback sedan, the Regal TourX was the first Buick station wagon in 22 years.
After 2020, as the division shifted away from car model lines, Buick ended sales of the Regal in North America.",Buick Grand National,Buick,48.0
461,-0.07166238,0.054384567,"Page: Mazda3
Summary: The Mazda3 (known as the Mazda Axela in Japan (first three generations), a combination of ""accelerate"" and ""excellent"") is a compact car manufactured by Mazda. It was first introduced in 2003 as a 2004 model, replacing the Familia/323/Protegé in the C-segment.
The second-generation Mazda3 for the 2009 model year was unveiled in late 2008, with the sedan premiering at the Los Angeles Auto Show and the hatchback at the Bologna Motor Show. For the 2012 model year, Mazda began offering the Mazda3 with their newly developed Skyactiv technology, including a more rigid body, a new direct-injection engine, and a new 6-speed transmission.The third generation was introduced in mid-2013 as a 2014 model year. The third-generation model is the first Mazda3 to adopt the ""Kodo"" design language and a more complete Skyactiv range of technologies.
The fourth-generation Mazda3 for the 2019 model year was unveiled in November 2018 at the Los Angeles Auto Show. For the 2019 model, the all-new Mazda3 is equipped with the updated Skyactiv technologies, including a spark-controlled compression ignition engine marketed as the Skyactiv-X.A performance-oriented version of the Mazda3 was marketed until 2013 as the Mazdaspeed3 in North America, Mazdaspeed Axela in Japan, and the Mazda3 MPS in Europe and Australia.
The Mazda3 became one of Mazda's fastest-selling vehicles, with cumulative sales in January 2019 of over 6 million units.",Mazda Mazda3 Sedan,Mazda,48.0
462,-0.28097782,0.28903475,"Page: Ferrari Berlinetta Boxer
Summary: The Ferrari Berlinetta Boxer (BB) is series of sports cars produced by Ferrari in Italy between 1973 and 1984. The BB was designed by Leonardo Fioravanti at Pininfarina. The first BB model, the 365 GT4 BB, replaced the front engined Daytona and was the first in a series of road-going Ferraris equipped with a mid-mounted flat-twelve engine. It was also the first mid-engined road-car to bear the Ferrari name and the Cavallino Rampante (prancing horse) logo. The 365 GT4 BB was succeeded in 1976 by the BB 512, equipped with a larger displacement engine, then by the fuel-injected BB 512i in 1981. The series was discontinued in 1984 when the BB 512i was replaced by the Testarossa, which used a revised version of the flat-twelve engine.",Ferrari 512BB Boxer,Ferrari,48.0
463,-0.09648279,0.11106729,"Page: Maserati Ghibli
Summary: Maserati Ghibli is the name of three different cars produced by Italian automobile manufacturer Maserati: the AM115, a V8 grand tourer from 1967 to 1973; the AM336, a V6 twin-turbocharged coupé from 1992 to 1998; and the M157, an executive saloon from 2013 onwards.
Ghibli is the Libyan Arabic name for the hot dry south-westerly wind of the Libyan desert.",Maserati Ghibli SS,Maserati,48.0
464,0.2714663,0.011546826,"Page: Ford Escape
Summary: The Ford Escape is a compact crossover SUV sold by Ford since the 2001 model year.  The first Ford SUV derived from a car platform, the Escape was slotted below the Ford Explorer in size; the Escape is currently sized between the Ford EcoSport and Ford Edge.  In another first, the 2004 Ford Escape Hybrid was the first hybrid-electric vehicle from Ford, and the first hybrid produced as an SUV.  
Through rebranding, Ford has sold the Escape under several nameplates through its production.  The first two generations used the Ford CD2 platform (jointly developed with Mazda), leading to the release of the Mazda Tribute and Mercury Mariner; as with the Escape, both the Tribute and Mariner were sold in North America.  In Europe, the Escape was initially branded as the Ford Maverick from 2001 to 2008 (replacing a Nissan-produced SUV).  
Under the mid-2000s ""One Ford"" globalization strategy, the third and fourth-generation designs of the Escape have been unified with the Ford Kuga, designed by Ford of Europe.  Sharing a common body and chassis underpinnings (and several engines), the Escape and Kuga are produced in their home markets.  As with previous generations, the fourth-generation Escape is offered with gasoline, hybrid, and plug-in hybrid options.  Outside of North America, the Ford Escape is sold in Australia, China, and Taiwan.",Ford Escape Hybrid,Ford,47.0
465,0.022794263,-0.008975438,"Page: Citroën C6
Summary: The Citroën C6 is an executive car produced by the French car maker Citroën since 2005. The Citroën C6 was inspired by the Citroën C6 Lignage concept car with a fastback saloon like styling.
Inspired by the Citroën C6 Lignage prototype, which was first shown at the Geneva Motor Show in the spring of 1999, but differs from the concept car's styling in minor details (like not having rear suicide doors for easy access). The C6 was intended as a replacement for the XM, and Citroën was intent on launching it before the end of 2000.",Citröen C6,Citröen,47.0
466,0.19096732,0.031069675,"Page: Subaru Ascent
Summary: The Subaru Ascent is a mid-size crossover SUV with three-row seating produced by Subaru. In some markets, it is sold as the Subaru Evoltis. It is the largest automobile Subaru manufactures. The seven or eight-seat passenger SUV, with the design based on the VIZIV-7 concept, made its debut at the LA Auto Show on November 28, 2017. The Ascent became available in the third quarter of 2018. Like its American-built predecessor, the Tribeca, the Ascent is not available in Japan.",Subaru Ascent,Subaru,47.0
467,0.3507051,0.107043564,"Page: Ford Ranger (T6)
Summary: The Ford Ranger (T6) is a range of mid-size pickup trucks manufactured and sold by Ford Motor Company since 2011.  Consolidating worldwide production of the Ranger onto a single model range, the model line replaced the 1998–2012 Ranger marketed in North America and South America and the Mazda-derived Ranger sold in Asia-Pacific, Europe and several Latin American markets.Based on the T6 platform, this series of the Ranger was designed and engineered by Ford of Australia.  Though developed for sales worldwide, the Ranger T6 was initially not marketed for sale in the United States and Canada (with Ford instead concentrating its resources on turbocharged versions of the F-150 at the time).  For 2019, the Ranger T6 was released for sale in North America, slotted between the F-150 and the later Maverick (released in 2022).
In late 2021, the second generation of the Ranger T6 was revealed for 2022 production, adopting a revised T6 platform known as ""T6.2"" with a modernized body design.",Ford Ranger Tremor,Ford,47.0
468,0.101304,-0.012856537,"Page: Toyota Venza
Summary: The Toyota Venza is a five-passenger mid-size crossover SUV manufactured and marketed by Toyota primarily for the North American market, beginning with its introduction in 2008 and now in its second generation — with a hiatus for model years 2018–2019.
The first-generation Venza was based on the XV40 series Camry platform and marketed between 2008 and 2017 — and shared the platform with the AL10 series Lexus RX. The second-generation model is a rebadged Japanese-market XU80 series Harrier and has been sold since September 2020.
The name ""Venza"" is a mix of ""Venture"" and ""Monza.""",Toyota Venza Limited,Toyota,47.0
469,0.21687156,-0.15099329,"Page: Chevrolet Bolt EUV
Summary: The Chevrolet Bolt EUV (short for ""electric utility vehicle"") is a battery electric subcompact crossover SUV manufactured by General Motors under the Chevrolet marque. It was revealed on February 14, 2021. It is a larger version of the similarly named Chevrolet Bolt EV, with which it shares its BEV2 platform and powertrain.",Chevrolet Bolt EUV,Chevrolet,47.0
470,0.24114528,-0.10888704,"Page: Toyota 4Runner
Summary: The Toyota 4Runner is an SUV manufactured by the Japanese automaker Toyota and marketed globally since 1984, across five generations. In Japan, it was marketed as the Toyota Hilux Surf (Japanese: トヨタ・ハイラックスサーフ, Hepburn: Toyota Hairakkususāfu) and was withdrawn from the market in 2009. The original 4Runner was a compact SUV and little more than a Toyota Hilux pickup truck with a fiberglass shell over the bed, but the model has since undergone significant independent development into a cross between a compact and a mid-size SUV. All 4Runners have been built in Japan at Toyota's plant in Tahara, Aichi, or at the Hino Motors (a Toyota subsidiary) plant in Hamura.
The name ""4Runner"" was created by copywriter Robert Nathan with the Saatchi & Saatchi advertising company as a play on the term ""forerunner"". The agency held contests to invent new names for Toyota's forthcoming vehicles. According to Toyota, the ""4"" described the vehicle's 4-wheel drive system while ""Runner"" was a reference to its all-terrain capabilities and how it could ""run"" off road.For some markets, the Hilux Surf was replaced in 2005 by the similar Fortuner, which is based on the Hilux platform.
As of 2021, the 4Runner is marketed in the Bahamas, Bolivia, Canada, Chile, Colombia, Costa Rica, El Salvador, Guatemala, Panama, Peru, the United States and Venezuela.
The 4Runner came in at number five in a 2019 study by iSeeCars.com ranking the longest-lasting vehicles in the US. The 4Runner had 3.9 percent of vehicles over 200,000 miles (320,000 km), according to the study.",Toyota 4Runner,Toyota,47.0
471,0.17531581,-0.035074294,"Page: Kia Sorento
Summary: The Kia Sorento (Korean: 기아 쏘렌토, romanized: Gia Sorento) is a mid-size crossover SUV (formerly a body-on-frame SUV until 2009) produced since 2002 by South Korean manufacturer Kia.",Kia Sorento SX X-Line,Kia,47.0
472,0.09049909,-0.1399343,"Page: Kia K5
Summary: The Kia K5, formerly known as the Kia Optima, is a mid-size car manufactured by Kia since 2000 and marketed globally through various nameplates. First generation cars were mostly marketed as the Optima, although the Kia Magentis name was used in Europe and Canada when sales began there in 2002. For the second-generation models, Kia used the Kia Lotze and Kia K5 name for the South Korean market, and the Magentis name globally, except in the United States, Canada, Malaysia and the Middle East, where the Optima name was retained until the 2021 model year. The K5 name is used for all markets since the introduction of the fifth generation in 2019.",Kia K5 EX,Kia,47.0
473,0.17262459,-0.056014504,"Page: Toyota C-HR
Summary: The Toyota C-HR (Japanese: トヨタ C-HR, Hepburn: Toyota Shīeichiāru) is a subcompact crossover SUV manufactured by Japanese automaker Toyota since 2016. The development of the car began in 2013, led by Toyota chief engineer Hiroyuki Koba. The C-HR is based on the same TNGA-C (GA-C) platform as the E210 series Corolla, and positioned between the Corolla Cross and Yaris Cross in size.",Toyota C-HR,Toyota,47.0
474,0.1102322,0.10826774,"Page: Chevrolet Impala
Summary: The Chevrolet Impala () is a full-size car that was built by Chevrolet for model years 1958 to 1985, 1994 to 1996, and 2000 to 2020. The Impala was Chevrolet's popular flagship passenger car and was among the better-selling American-made automobiles in the United States.For its debut in 1958, the Impala was distinguished from other models by its symmetrical triple taillights. The Chevrolet Caprice was introduced as a top-line Impala Sport Sedan for model year 1965, later becoming a separate series positioned above the Impala in 1966, which, in turn, remained above the Chevrolet Bel Air and the Chevrolet Biscayne. The Impala continued as Chevrolet's most popular full-sized model through the mid-1980s. Between 1994 and 1996, the Impala was revised as a 5.7-liter V8–powered version of the Chevrolet Caprice Classic sedan.
In 2000, the Impala was reintroduced again as a mainstream front-wheel drive car. In February 2014, the 2014 Impala ranked No. 1 among Affordable Large Cars in U.S. News & World Report's rankings. When the 10th generation of the Impala was introduced for the 2014 model year, the 9th generation was rebadged as the Impala Limited and sold only to fleet customers through 2016. During that time, both versions were sold in the United States and Canada. The 10th-generation Impala was also sold in the Middle East and South Korea.",Chevrolet Impala SS,Chevrolet,47.0
475,0.31071815,-0.116045214,"Page: Chevrolet Silverado
Summary: The Chevrolet Silverado is a range of trucks manufactured by General Motors under the Chevrolet brand. Introduced for the 1999 model year, the Silverado is the successor to the long-running Chevrolet C/K model line. Taking its name from the top trim level from the Chevrolet C/K series, the Silverado is offered as a series of full-size pickup trucks, chassis cab trucks, and medium-duty trucks. The fourth generation of the model line was introduced for the 2019 model year.
The Chevrolet Silverado shares mechanical commonality with the identically related GMC Sierra; GMC ended the use of the C/K nomenclature a model generation prior to Chevrolet. In Mexico, high-trim level versions of the Silverado use the Chevrolet Cheyenne name (not to be confused with the 2003 concept). Competing against the Ford F-Series, Ram Pickup, Toyota Tundra and Nissan Titan, the Silverado is among the best-selling vehicles in the United States, having sold over 12 million trucks since its introduction in 1998 as a 1999 model year.",GMC Sierra 3500 Denali,GMC,47.0
476,0.10463174,-0.0345357,"Page: Fonzworth Bentley
Summary: Derek Watkins (born February 13, 1974), known professionally as Fonzworth Bentley, is an American rapper, actor, television presenter, and author. He is perhaps best known for being Sean Combs' former personal valet and assistant, as first seen in Making the Band 2, and was the host of MTV's From G's to Gents. He was born in Atlanta, Georgia.",Bentley Limo,Bentley,47.0
477,-0.20564759,-0.27499408,"Page: Mercedes-Benz G-Class
Summary: The Mercedes-Benz G-Class, sometimes colloquially called the G-Wagen (as an abbreviation of Geländewagen) is a four-wheel drive automobile manufactured by Magna Steyr (formerly Steyr-Daimler-Puch) in Austria and sold by Mercedes-Benz. Originally developed as a military off-roader, later more luxurious models were added to the line. In certain markets, it was sold under the Puch name as Puch G until 2000.
The G-Wagen is characterised by its boxy styling and body-on-frame construction. It uses three fully locking differentials, one of the few passenger car vehicles to have such a feature.
Despite the introduction of an intended replacement, the unibody SUV Mercedes-Benz GL-Class in 2006, the G-Class is still in production and is one of the longest-produced vehicles in Daimler's history, with a span of 44 years. Only the Unimog surpasses it. In 2018, Mercedes-Benz introduced the second-generation W463 with heavily revised chassis, powertrain, body, and interior. In 2023, Mercedes-Benz announced plans to launch a smaller version of the G-Class, named ""little G""—though no definitive date was given for the launch.
The 400,000th unit was built on 4 December 2020.The success of second-generation W463 led to the 500,000th unit milestone three years later on April 2023. The 500,000th model was a special one-off model with agave green paintwork, black front end, and amber turn signal indicators in tribute to the iconic 1979 press release photo of jumping W460 240 GD.",Mercedes-Benz G500 Cabriolet,Mercedes-Benz,47.0
478,0.36238232,-0.14185844,"Page: Toyota RAV4
Summary: The Toyota RAV4 (Japanese: トヨタ・RAV4, Hepburn: Toyota Ravufō) is a compact crossover SUV produced by the Japanese automobile manufacturer Toyota. Considered the first ever compact crossover SUV, it made its debut in Japan and Europe in 1994, and in North America in 1995, being launched in January 1996. The vehicle was designed for consumers wanting a vehicle that had most of the benefits of SUVs, such as increased cargo room, higher visibility, and the option of full-time four-wheel drive, along with the manoeuvrability and fuel economy of a compact car. The vehicle's name is an abbreviation of ""Recreational Active Vehicle with 4-wheel drive"", or ""Robust Accurate Vehicle with 4-wheel drive"", although not all models come equipped with the four-wheel drive system.
For the third-generation model, Toyota offered both short- and long-wheelbase versions of the RAV4. Short-wheelbase versions were sold in Japan and Europe; long-wheelbase versions in Australia and North America. Toyota of Japan also sold the longer-wheelbase version as the Toyota Vanguard (Japanese: トヨタ・ヴァンガード, Hepburn: Toyota Vangādo) at Toyopet Store dealership chain from 2005 through 2016. RAV4 for the Japanese market were sold at two different Toyota dealership chains, Corolla Store and Netz.
In 2019, the RAV4 was the best-selling SUV of any type in the world, and the fourth best-selling passenger car overall. North America is the largest market, with 535,000 units sold in 2019, followed by Europe (133,000) and China (127,000). By February 2020, a total of 10 million RAV4s had been sold globally.As of 2022, the RAV4 is positioned between the Corolla Cross and the Harrier in Toyota's global crossover SUV line-up.",Toyota RAV4,Toyota,47.0
479,0.15623327,6.792367e-05,"Page: Honda Integra
Summary: The Honda Integra (Japanese: ホンダ インテグラ, Hepburn: Honda Integura), marketed in North America as the Acura Integra, is an automobile produced by the Japanese automobile manufacturer Honda from 1985 until 2006, and then since 2021. It succeeded the Quint as a more luxurious and sport-oriented derivative of the Civic. The Integra was one of the launch models for Acura in the US in 1986 alongside the Acura Legend. Throughout its production run, the Integra was highly regarded for its handling and performance. The 1995–2001 Integra Type R is widely regarded as one of the best front-wheel-drive cars of all time.The Integra nameplate was revived in 2021 after a 16-year hiatus. The Honda Integra nameplate is used for a restyled Honda Civic sedan for the Chinese market, while the Acura Integra nameplate is used for a Civic-based liftback for North America, replacing the Acura ILX.",Acura Integra Type-R,Acura,47.0
480,0.03492681,-0.09902685,"Page: Mitsubishi Eclipse
Summary: The Mitsubishi Eclipse is a sport compact car that was produced by Mitsubishi in four generations from 1989 until 2011. A convertible body style was added during the 1996 model year.
The first two generations share the automobile platform and parts with the rebadged Eagle Talon and Plymouth Laser captive imports. They were built during Mitsubishi Motors' close relationship with Chrysler Corporation. Their partnership was known as Diamond-Star Motors (DSM). In Japan, the first two generations were sold at a specific Japanese retail chain called Mitsubishi Car Plaza. The third, 2000-2005 generation shared a redesigned platform with the Chrysler Sebring and Dodge Stratus. In May 2005, the fourth, and final generation Eclipse was introduced, replacing the Chrysler platform used for the third generation with the PS platform.
According to Mitsubishi Motors, the Eclipse was named after an unbeaten 18th-century English racehorse that won 18 races in a row and then retired.The Eclipse was officially sold in Japan, North America, the Middle East, South Korea, the Philippines, Brazil, and China. At the end of August 2011, the final Eclipse was manufactured and subsequently auctioned for charity.In 2017, Mitsubishi resurrected the Eclipse name on a compact crossover vehicle, titled the Eclipse Cross.",Mitsubishi Eclipse GSX,Mitsubishi,47.0
481,0.1801984,-0.14327411,"Page: Range Rover
Summary: The Range Rover is a 4x4 luxury SUV produced by Land Rover, a marque and sub-brand of Jaguar Land Rover. The Range Rover line was launched in 1970 by British Leyland and is now in its fifth generation. 
Additional models have been launched under the Range Rover name, including the Range Rover Sport, Range Rover Evoque, and Range Rover Velar.",Land Rover Range Rover,Land Rover,47.0
482,-0.13259284,-0.12378661,"Page: Rolls-Royce Silver Spirit
Summary: The Rolls-Royce Silver Spirit is a full-size luxury car produced by Rolls-Royce Motors, in Crewe, England, from 1980 to 1997. It was the first model in the SZ series. The Silver Spur is a long-wheelbase version of the Silver Spirit, produced from 1980 to 2000. It was the first car to feature a retractable Spirit of Ecstasy: the spring-loaded mascot sank into the radiator shell if dislodged from its position.",Rolls-Royce Silver Spur,Rolls-Royce,47.0
483,0.050042532,0.10830063,"Page: Mercury Marauder
Summary: The Mercury Marauder is an automobile nameplate that was used for three distinct full-size cars produced by the Mercury division of Ford Motor Company. Deriving its name from the most powerful engines available to the Mercury line, the Marauder was marketed as the highest-performance version of the full-size product range.
Introduced as a 19631⁄2 model line for its first production run, the Mercury Marauder was distinguished by its sloped roofline (shared with the Ford Galaxie). The nameplate was a sub-model of the three Mercury model lines (Monterey, Monterey Custom, and S-55).   
For 1966, the Marauder was replaced by the S-55 as a stand-alone model line, which remained the Mercury counterpart of the Ford Galaxie 500XL.   
For the 1969 model year, the Marauder returned as a fastback-like version of the Mercury Marquis. Designed to bridge the gap between the Mercury Cougar and Continental Mark III, the Mercury Marauder was repackaged as a personal luxury car. Following the 1970 model year, the model line was discontinued.   
For the 2003 model year, the Mercury Marauder nameplate was revived as a high-performance variant of the full-size Grand Marquis using the Ford Panther platform. After lower than expected sales, the Marauder was discontinued at the end of the 2004 model year.  As of current production, the Mercury Marauder remains the final rear-wheel drive sedan introduced by Ford Motor Company in North America.",Mercury Marauder,Mercury,46.0
484,0.07619152,0.2595347,"Page: Suzuki Cappuccino
Summary: The Suzuki Cappuccino (Japanese: スズキ・カプチーノ, Suzuki Kapuchīno) is a sports car produced by the Japanese company Suzuki from 1991 to 1998. It is a two-seater roadster with a detachable hardtop that is designed to meet Japanese kei car regulations.",Suzuki Cappuccino,Suzuki,46.0
485,0.23731402,0.09955002,"Page: Ford Maverick (2022)
Summary: The Ford Maverick is a four-door, five-passenger, compact crew cab pickup truck manufactured and marketed by Ford Motor Company. It was unveiled on June 8, 2021, as Ford's smallest truck.Using a front-wheel drive-based unibody platform shared with the Ford Escape and Bronco Sport, the pickup's powertrain offerings include a standard full hybrid engine or an optional conventional turbo engine, the latter available with all-wheel drive. For the 2024 model year, the conventional EcoBoost turbo engine became the standard offering with the hybrid engine an extra-cost option.The Maverick went on sale in late 2021 for the 2022 model year. Sales for the 2023 model opened in August 2022 and were only open for about a week.  Ordering for the 2024 model year started on July 17, 2023.",Ford Maverick XLT,Ford,46.0
486,0.27507463,-0.08459223,"Page: Hyundai Santa Cruz
Summary: The Hyundai Santa Cruz is a four-door compact pickup truck manufactured and marketed by Hyundai. Released in 2021 for the 2022 model year, the Santa Cruz is the first four-door pickup truck sold by Hyundai in the North American market. The vehicle is based on the Tucson crossover SUV, and uses a unibody chassis design. 
Industry analysts expected the Santa Cruz to attract car or crossover buyers instead of people who have owned a larger, traditional pickup truck.",Hyundai Santa Cruz,Hyundai,46.0
